,GHGRP Facility ID,FACILITY NAME,GHGRP - City,GHGRP - State,ORIS CODE,ORIS CODE 2,ORIS CODE 3,ORIS CODE 4,ORIS CODE 5,GHGRP - Power Plant Sector,Reported Subparts RY10,Reported Subparts RY11,Reported Subparts RY12,Reported Subparts RY13,Reported Subparts RY14,Reported Subparts RY15,Reported Subparts RY16,Reported Subparts RY17,Reported Subparts RY18,Reported Subparts RY19,Reported Subparts RY20,Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,year,Plant Id,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Name,Reported Fuel Type Code,AER Fuel Type Code,Physical Unit Label,Total Fuel Consumption Quantity,Electric Fuel Consumption Quantity,Total Fuel Consumption MMBtu,Elec Fuel Consumption MMBtu,Net Generation (Megawatthours)
221,1006502,Encogen Generating Station,Bellingham,WA,7870,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1006502,1.1E+11,Encogen Generating Station,Bellingham,WA,98225,915 Cornwall Ave,WHATCOM COUNTY,48.746,-122.486,221112,D,Power Plants,103712.964,103607.2,48.25,57.514,,,,,,,,,,,103712.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,7870,Encogen,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,0,0,0,0,70170.227
222,1006502,Encogen Generating Station,Bellingham,WA,7870,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1006502,1.1E+11,Encogen Generating Station,Bellingham,WA,98225,915 Cornwall Ave,WHATCOM COUNTY,48.746,-122.486,221112,D,Power Plants,103712.964,103607.2,48.25,57.514,,,,,,,,,,,103712.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,7870,Encogen,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,DFO,DFO,barrels,1531,1531,9002,9002,648.573
223,1006502,Encogen Generating Station,Bellingham,WA,7870,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1006502,1.1E+11,Encogen Generating Station,Bellingham,WA,98225,915 Cornwall Ave,WHATCOM COUNTY,48.746,-122.486,221112,D,Power Plants,103712.964,103607.2,48.25,57.514,,,,,,,,,,,103712.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,7870,Encogen,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,1837845,1837845,1884750,1884750,141585.43
224,1004175,Frederickson PSE,TACOMA,WA,99,,,,,Yes,C,C,C,C,C,C,C,C,C,C,C,1004175,1.10007E+11,Frederickson PSE,TACOMA,WA,98446,4714 192ND STREET EAST,PIERCE COUNTY,47.08187,-122.3649,221112,C,Power Plants,30295.736,30264.5,14.25,16.986,,,,,,,,,,30295.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,99,Frederickson,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,DFO,DFO,barrels,1,1,6,6,0.213
225,1004175,Frederickson PSE,TACOMA,WA,99,,,,,Yes,C,C,C,C,C,C,C,C,C,C,C,1004175,1.10007E+11,Frederickson PSE,TACOMA,WA,98446,4714 192ND STREET EAST,PIERCE COUNTY,47.08187,-122.3649,221112,C,Power Plants,30295.736,30264.5,14.25,16.986,,,,,,,,,,30295.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,99,Frederickson,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,523758,523758,536850,536850,19473.787
226,1000301,Frederickson Power LP,Tacoma,WA,55818,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1000301,1.10005E+11,Frederickson Power LP,Tacoma,WA,98446,18610 50Th Ave East,Pierce,47.0864,-122.3644,221112,D,Power Plants,330384.876,330049.5,153,182.376,,,,,,,,,,,330384.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,55818,Frederickson Power LP,Frederickson Power LP,56613,WA,PACC,WECC,22,NAICS-22 Non-Cogen,NG,NG,mcf,106270,106270,115501,115501,297856
227,1000301,Frederickson Power LP,Tacoma,WA,55818,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1000301,1.10005E+11,Frederickson Power LP,Tacoma,WA,98446,18610 50Th Ave East,Pierce,47.0864,-122.3644,221112,D,Power Plants,330384.876,330049.5,153,182.376,,,,,,,,,,,330384.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,55818,Frederickson Power LP,Frederickson Power LP,56613,WA,PACC,WECC,22,NAICS-22 Non-Cogen,NG,NG,mcf,5405627,5405627,5873449,5873449,539706
228,1004066,Fredonia Generating Station,Mount Vernon,WA,607,,,,,Yes,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1004066,1.10002E+11,Fredonia Generating Station,Mount Vernon,WA,98273,13085 Ball Road,SKAGIT COUNTY,48.4553,-122.435,221112,"C,D",Power Plants,163716.432,163547.6,76.75,92.082,,,,,,,,,,86644.216,77072.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,607,Fredonia,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,DFO,DFO,barrels,2093,2093,12245,12245,998.791
229,1004066,Fredonia Generating Station,Mount Vernon,WA,607,,,,,Yes,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1004066,1.10002E+11,Fredonia Generating Station,Mount Vernon,WA,98273,13085 Ball Road,SKAGIT COUNTY,48.4553,-122.435,221112,"C,D",Power Plants,163716.432,163547.6,76.75,92.082,,,,,,,,,,86644.216,77072.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,607,Fredonia,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,2701807,2701807,2941699,2941699,244805.21
230,1001436,GOLDENDALE GENERATING STATION,GOLDENDALE,WA,55482,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1001436,1.10041E+11,GOLDENDALE GENERATING STATION,GOLDENDALE,WA,98620,600 INDUSTRIAL WAY,KLICKITAT COUNTY,45.8114,-120.833,221112,D,Power Plants,385283.972,384892.7,178.5,212.772,,,,,,,,,,,385283.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,55482,Goldendale Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,176682,176682,190499,190499,357388
231,1001436,GOLDENDALE GENERATING STATION,GOLDENDALE,WA,55482,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1001436,1.10041E+11,GOLDENDALE GENERATING STATION,GOLDENDALE,WA,98620,600 INDUSTRIAL WAY,KLICKITAT COUNTY,45.8114,-120.833,221112,D,Power Plants,385283.972,384892.7,178.5,212.772,,,,,,,,,,,385283.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,55482,Goldendale Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,6420536,6420536,6905709,6905709,646659
232,1000207,Grays Harbor Energy Center,Elma,WA,7999,,,,,Yes,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1000207,1.10013E+11,Grays Harbor Energy Center,Elma,WA,98541,401 Keys Rd,GRAYS HARBOR COUNTY,46.9688,-123.48,221112,"C,D",Power Plants,1081728.74,1080630,501.25,597.49,,,,,,,,,,354.948,1081373.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,7999,Grays Harbor Energy Facility,Invenergy Services LLC,49893,WA,PACC,WECC,22,NAICS-22 Non-Cogen,NG,NG,mcf,0,0,0,0,1057357
233,1000207,Grays Harbor Energy Center,Elma,WA,7999,,,,,Yes,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1000207,1.10013E+11,Grays Harbor Energy Center,Elma,WA,98541,401 Keys Rd,GRAYS HARBOR COUNTY,46.9688,-123.48,221112,"C,D",Power Plants,1081728.74,1080630,501.25,597.49,,,,,,,,,,354.948,1081373.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,7999,Grays Harbor Energy Facility,Invenergy Services LLC,49893,WA,PACC,WECC,22,NAICS-22 Non-Cogen,NG,NG,mcf,19710584,19710584,21410668,21410668,1760935
234,1004211,SHELL PUGET SOUND REFINERY,ANACORTES,WA,54268,,,,,,"C,Y","C,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y",1004211,1.10008E+11,HollyFrontier Puget Sound Refining LLC,ANACORTES,WA,98221,8505 SOUTH TEXAS ROAD,SKAGIT COUNTY,48.472836,-122.560194,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1980478.716,1969218,6845.25,4415.466,,,,,,,,,,1438027.792,,,,,,,,,,,,,,,,,,,,,,,,,542450.924,,,,,,,,,,,,N,N,N,2016,54268,March Point Cogeneration,March Point Cogeneration Co,11459,WA,PACC,WECC,22,NAICS-22 Cogen,DFO,DFO,barrels,0,0,0,0,0
235,1004211,SHELL PUGET SOUND REFINERY,ANACORTES,WA,54268,,,,,,"C,Y","C,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y",1004211,1.10008E+11,HollyFrontier Puget Sound Refining LLC,ANACORTES,WA,98221,8505 SOUTH TEXAS ROAD,SKAGIT COUNTY,48.472836,-122.560194,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1980478.716,1969218,6845.25,4415.466,,,,,,,,,,1438027.792,,,,,,,,,,,,,,,,,,,,,,,,,542450.924,,,,,,,,,,,,N,N,N,2016,54268,March Point Cogeneration,March Point Cogeneration Co,11459,WA,PACC,WECC,22,NAICS-22 Cogen,JF,WOO,barrels,0,0,0,0,0
236,1004211,SHELL PUGET SOUND REFINERY,ANACORTES,WA,54268,,,,,,"C,Y","C,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y",1004211,1.10008E+11,HollyFrontier Puget Sound Refining LLC,ANACORTES,WA,98221,8505 SOUTH TEXAS ROAD,SKAGIT COUNTY,48.472836,-122.560194,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1980478.716,1969218,6845.25,4415.466,,,,,,,,,,1438027.792,,,,,,,,,,,,,,,,,,,,,,,,,542450.924,,,,,,,,,,,,N,N,N,2016,54268,March Point Cogeneration,March Point Cogeneration Co,11459,WA,PACC,WECC,22,NAICS-22 Cogen,NG,NG,mcf,7546357,3451856,7848212,3589930,624623.7
237,1004211,SHELL PUGET SOUND REFINERY,ANACORTES,WA,54268,,,,,,"C,Y","C,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y","C,MM,Y",1004211,1.10008E+11,HollyFrontier Puget Sound Refining LLC,ANACORTES,WA,98221,8505 SOUTH TEXAS ROAD,SKAGIT COUNTY,48.472836,-122.560194,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1980478.716,1969218,6845.25,4415.466,,,,,,,,,,1438027.792,,,,,,,,,,,,,,,,,,,,,,,,,542450.924,,,,,,,,,,,,N,N,N,2016,54268,March Point Cogeneration,March Point Cogeneration Co,11459,WA,PACC,WECC,22,NAICS-22 Cogen,OG,OOG,mcf,4782105,2177940,5069032,2308616,401642.3
238,1001435,Mint Farm Generation Station,Longview,WA,55700,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1001435,1.10036E+11,Mint Farm Generation Station,Longview,WA,98632,1200 Prudential Blvd,COWLITZ COUNTY,46.1403,-122.9842,221112,D,Power Plants,433450.744,433010.7,200.75,239.294,,,,,,,,,,,433450.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,55700,Mint Farm Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,407580,407580,442972,442972,440542
239,1001435,Mint Farm Generation Station,Longview,WA,55700,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1001435,1.10036E+11,Mint Farm Generation Station,Longview,WA,98632,1200 Prudential Blvd,COWLITZ COUNTY,46.1403,-122.9842,221112,D,Power Plants,433450.744,433010.7,200.75,239.294,,,,,,,,,,,433450.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,55700,Mint Farm Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,6924874,6924874,7529635,7529635,617406
240,1000001,PSE Ferndale Generating Station,FERNDALE,WA,54537,,,,,Yes,C,C,D,D,D,D,D,D,D,D,D,1000001,1.1E+11,PSE Ferndale Generating Station,FERNDALE,WA,98248,5105 LAKE TERRELL ROAD,WHATCOM COUNTY,48.828707,-122.685533,221112,D,Power Plants,354145.488,353786,164,195.488,,,,,,,,,,,354145.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,54537,Ferndale Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,DFO,DFO,barrels,0,0,0,0,45.46
241,1000001,PSE Ferndale Generating Station,FERNDALE,WA,54537,,,,,Yes,C,C,D,D,D,D,D,D,D,D,D,1000001,1.1E+11,PSE Ferndale Generating Station,FERNDALE,WA,98248,5105 LAKE TERRELL ROAD,WHATCOM COUNTY,48.828707,-122.685533,221112,D,Power Plants,354145.488,353786,164,195.488,,,,,,,,,,,354145.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,54537,Ferndale Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,155135,155135,168747,168747,247175.54
242,1000001,PSE Ferndale Generating Station,FERNDALE,WA,54537,,,,,Yes,C,C,D,D,D,D,D,D,D,D,D,1000001,1.1E+11,PSE Ferndale Generating Station,FERNDALE,WA,98248,5105 LAKE TERRELL ROAD,WHATCOM COUNTY,48.828707,-122.685533,221112,D,Power Plants,354145.488,353786,164,195.488,,,,,,,,,,,354145.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,54537,Ferndale Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,DFO,DFO,barrels,201,180,1189,1064,94.772
243,1000001,PSE Ferndale Generating Station,FERNDALE,WA,54537,,,,,Yes,C,C,D,D,D,D,D,D,D,D,D,1000001,1.1E+11,PSE Ferndale Generating Station,FERNDALE,WA,98248,5105 LAKE TERRELL ROAD,WHATCOM COUNTY,48.828707,-122.685533,221112,D,Power Plants,354145.488,353786,164,195.488,,,,,,,,,,,354145.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,54537,Ferndale Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,5729127,5025709,6239978,5473393,495031.23
244,1004176,PUGET POWER ENERGY-WHITEHORN GEN.STATION,BLAINE,WA,6120,,,,,Yes,C,C,C,C,C,C,C,C,C,C,C,1004176,1.1001E+11,PUGET POWER ENERGY-WHITEHORN GEN.STATION,BLAINE,WA,98230,4930 BROWN RD.,WHATCOM COUNTY,48.886533,-122.753527,221112,C,Power Plants,44949.528,44902.9,21,25.628,,,,,,,,,,44949.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,6120,Whitehorn,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,DFO,DFO,barrels,433,433,2547,2547,119.322
245,1004176,PUGET POWER ENERGY-WHITEHORN GEN.STATION,BLAINE,WA,6120,,,,,Yes,C,C,C,C,C,C,C,C,C,C,C,1004176,1.1001E+11,PUGET POWER ENERGY-WHITEHORN GEN.STATION,BLAINE,WA,98230,4930 BROWN RD.,WHATCOM COUNTY,48.886533,-122.753527,221112,C,Power Plants,44949.528,44902.9,21,25.628,,,,,,,,,,44949.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,6120,Whitehorn,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,697760,697760,715206,715206,33518.678
246,1004367,PUGET SOUND ENERGY - SUMAS,SUMAS,WA,54476,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1004367,1.10057E+11,PUGET SOUND ENERGY - SUMAS,SUMAS,WA,98295,1340 THOMPSON LANE,WHATCOM COUNTY,48.9905,-122.2733,221112,D,Power Plants,192574.036,192378.4,89.25,106.386,,,,,,,,,,,192574.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,54476,Sumas Power Plant,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,0,0,0,0,118434
247,1004367,PUGET SOUND ENERGY - SUMAS,SUMAS,WA,54476,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1004367,1.10057E+11,PUGET SOUND ENERGY - SUMAS,SUMAS,WA,98295,1340 THOMPSON LANE,WHATCOM COUNTY,48.9905,-122.2733,221112,D,Power Plants,192574.036,192378.4,89.25,106.386,,,,,,,,,,,192574.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,54476,Sumas Power Plant,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,3361320,3277239,3445355,3359170,276561
248,1001133,River Road,VANCOUVER,WA,7605,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1001133,1.10002E+11,River Road,VANCOUVER,WA,98660,5201 N W LOWER RIVER ROAD,Clark,45.65,-122.7231,221112,D,Power Plants,569032.592,568455,263.5,314.092,,,,,,,,,,,569032.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016,7605,River Road Gen Plant,PUD No 1 of Clark County - (WA),3660,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,9718161,9718161,10507233,10507233,1440649
249,1007310,Centralia,CENTRALIA,WA,3845,,,,,Yes,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1007310,1.1E+11,Centralia,CENTRALIA,WA,98531,913 BIG HANAFORD RD,Lewis,46.7559,-122.8578,221112,"C,D",Power Plants,6002805.258,5955749.5,17212.25,29843.508,,,,,,,,,,895.836,6001909.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2017,3845,Transalta Centralia Generation,TransAlta Centralia Gen LLC,19099,WA,PACC,WECC,22,NAICS-22 Non-Cogen,DFO,DFO,barrels,16772,16772,100632,100632,9071.437
250,1007310,Centralia,CENTRALIA,WA,3845,,,,,Yes,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1007310,1.1E+11,Centralia,CENTRALIA,WA,98531,913 BIG HANAFORD RD,Lewis,46.7559,-122.8578,221112,"C,D",Power Plants,6002805.258,5955749.5,17212.25,29843.508,,,,,,,,,,895.836,6001909.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2017,3845,Transalta Centralia Generation,TransAlta Centralia Gen LLC,19099,WA,PACC,WECC,22,NAICS-22 Non-Cogen,RC,COL,short tons,3568614,3568614,59402918,59402918,5379272.4
251,1007310,Centralia,CENTRALIA,WA,3845,,,,,Yes,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1007310,1.1E+11,Centralia,CENTRALIA,WA,98531,913 BIG HANAFORD RD,Lewis,46.7559,-122.8578,221112,"C,D",Power Plants,6002805.258,5955749.5,17212.25,29843.508,,,,,,,,,,895.836,6001909.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2017,3845,Transalta Centralia Generation,TransAlta Centralia Gen LLC,19099,WA,PACC,WECC,22,NAICS-22 Non-Cogen,SUB,COL,short tons,0,0,0,0,0
252,1007310,Centralia,CENTRALIA,WA,3845,,,,,Yes,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1007310,1.1E+11,Centralia,CENTRALIA,WA,98531,913 BIG HANAFORD RD,Lewis,46.7559,-122.8578,221112,"C,D",Power Plants,6002805.258,5955749.5,17212.25,29843.508,,,,,,,,,,895.836,6001909.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2017,3845,Transalta Centralia Generation,TransAlta Centralia Gen LLC,19099,WA,PACC,WECC,22,NAICS-22 Non-Cogen,WC,WOC,short tons,54515,54515,911206,911206,83370.114
253,1000144,Chehalis Generation Facility,CHEHALIS,WA,55662,,,,,Yes,D,D,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1000144,1.10056E+11,Chehalis Generation Facility,CHEHALIS,WA,98532,1813 BISHOP ROAD,Lewis,46.6226,-122.9145,221112,"C,D",Power Plants,727164.356,726426.2,336.75,401.406,,,,,,,,,,626.048,726538.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017,55662,Chehalis Generating Facility,PacifiCorp,14354,WA,PACC,WECC,22,Electric Utility,DFO,DFO,barrels,0,0,0,0,0
254,1000144,Chehalis Generation Facility,CHEHALIS,WA,55662,,,,,Yes,D,D,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1000144,1.10056E+11,Chehalis Generation Facility,CHEHALIS,WA,98532,1813 BISHOP ROAD,Lewis,46.6226,-122.9145,221112,"C,D",Power Plants,727164.356,726426.2,336.75,401.406,,,,,,,,,,626.048,726538.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017,55662,Chehalis Generating Facility,PacifiCorp,14354,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,0,0,0,0,637113
255,1000144,Chehalis Generation Facility,CHEHALIS,WA,55662,,,,,Yes,D,D,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1000144,1.10056E+11,Chehalis Generation Facility,CHEHALIS,WA,98532,1813 BISHOP ROAD,Lewis,46.6226,-122.9145,221112,"C,D",Power Plants,727164.356,726426.2,336.75,401.406,,,,,,,,,,626.048,726538.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017,55662,Chehalis Generating Facility,PacifiCorp,14354,WA,PACC,WECC,22,Electric Utility,DFO,DFO,barrels,0,0,0,0,0
256,1000144,Chehalis Generation Facility,CHEHALIS,WA,55662,,,,,Yes,D,D,"C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D","C,D",1000144,1.10056E+11,Chehalis Generation Facility,CHEHALIS,WA,98532,1813 BISHOP ROAD,Lewis,46.6226,-122.9145,221112,"C,D",Power Plants,727164.356,726426.2,336.75,401.406,,,,,,,,,,626.048,726538.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017,55662,Chehalis Generating Facility,PacifiCorp,14354,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,12251200,12251200,13393679,13393679,1121830
257,1004053,City of Spokane Waste-to-Energy,SPOKANE,WA,50886,,,,,,C,C,C,C,C,C,C,C,C,C,C,1004053,1.10071E+11,City of Spokane Waste-to-Energy,SPOKANE,WA,99224,2900 S GEIGER BLVD,SPOKANE COUNTY,47.62846,-117.49944,562213,C,Waste,93294.66,88155.7,2004,3134.96,,,,,,,,,140809.8,93294.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017,50886,Spokane Waste to Energy,City of Spokane,42892,WA,PACC,WECC,22,NAICS-22 Non-Cogen,MSB,MLG,short tons,159842,159842,1324684,1324684,59096.277
258,1004053,City of Spokane Waste-to-Energy,SPOKANE,WA,50886,,,,,,C,C,C,C,C,C,C,C,C,C,C,1004053,1.10071E+11,City of Spokane Waste-to-Energy,SPOKANE,WA,99224,2900 S GEIGER BLVD,SPOKANE COUNTY,47.62846,-117.49944,562213,C,Waste,93294.66,88155.7,2004,3134.96,,,,,,,,,140809.8,93294.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017,50886,Spokane Waste to Energy,City of Spokane,42892,WA,PACC,WECC,22,NAICS-22 Non-Cogen,MSN,OTH,short tons,89910,89910,1272739,1272739,56778.723
259,1006502,Encogen Generating Station,Bellingham,WA,7870,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1006502,1.1E+11,Encogen Generating Station,Bellingham,WA,98225,915 Cornwall Ave,WHATCOM COUNTY,48.746,-122.486,221112,D,Power Plants,98352.636,98252.9,45.5,54.236,,,,,,,,,,,98352.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017,7870,Encogen,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,DFO,DFO,barrels,0,0,0,0,52.546
260,1006502,Encogen Generating Station,Bellingham,WA,7870,,,,,Yes,D,D,D,D,D,D,D,D,D,D,D,1006502,1.1E+11,Encogen Generating Station,Bellingham,WA,98225,915 Cornwall Ave,WHATCOM COUNTY,48.746,-122.486,221112,D,Power Plants,98352.636,98252.9,45.5,54.236,,,,,,,,,,,98352.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017,7870,Encogen,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,Electric Utility,NG,NG,mcf,0,0,0,0,67907.454
